date,ip,port,asn,geo_country,jarm,ja3x,certificate_value
2024-09-01,39.100.78.58,443,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Microsoft Windows,OU=MOPR,O=Microsoft Corporation,L=Redmond,ST=Washington,C=US"
2024-09-01,39.100.78.58,7000,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,000000000000_000000000000_000000000000,
2024-09-01,43.143.120.16,8443,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"OU=,O=,L=,ST=,C="
2024-09-01,111.230.82.83,443,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,3fd21b20d00000021c43d21b21b43de0a012c76cf078b8d06f4620c2286f5e,2166164053c1_2166164053c1_000000000000,"CN=www.baidu.com,OU=BAIDU,O=BAIDU,L=BJ,ST=BJ,C=CN"
2024-09-01,82.157.154.247,54321,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-09-01,192.144.140.64,7777,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,07d14d16d21d21d07c42d43d000000f50d155305214cf247147c43c0f1a823,a97eb367370b_a97eb367370b_6984f3197a69,"CN=dickens.cartwright.org,OU=hard.drive,O=Dickens-Cartwright,ST=ND,C=US,1.2.840.113549.1.9.1=#0c21686172642e6472697665406469636b656e732e636172747772696768742e6f7267"
2024-09-01,43.136.177.143,50050,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=huawei,OU=huawei,O=huawei,L=huawei,ST=sichuan,C=CN"
2024-09-01,101.201.54.74,50050,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-09-01,101.201.54.74,443,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"OU=,O=,L=,ST=,C="
2024-09-01,101.201.54.74,9999,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"OU=,O=,L=,ST=,C="
2024-09-01,192.227.229.201,443,AS36352 HostPapa,US,07d14d16d21d21d00042d41d00041d47e4e0ae17960b2a5b4fd6107fbb0926,2166164053c1_2166164053c1_30d204a01551,"CN=US,OU=jd.com,O=Software,L=Somewhere,ST=Cyberspace,C=CN"
2024-09-01,8.134.11.7,7000,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",SG,3fd21b20d3fd3fd21c43d21b21b43d1ec49a4b64df0a9e9f328abd60285841,000000000000_000000000000_000000000000,
2024-09-01,8.134.11.7,443,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",SG,3fd21b20d3fd3fd21c43d21b21b43d1ec49a4b64df0a9e9f328abd60285841,2166164053c1_2166164053c1_30d204a01551,"OU=,O=,L=,ST=,C="
2024-09-01,8.134.11.7,7003,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",SG,3fd21b20d3fd3fd21c43d21b21b43d1ec49a4b64df0a9e9f328abd60285841,034f551d71a8_034f551d71a8_44985e73f86c,"CN=synology,O=Synology Inc.,L=Taipei,C=TW"
2024-09-01,47.98.195.111,443,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=jquery.com,OU=Certificate Authority,O=jQuery,L=,ST=,C=US"
2024-09-01,119.45.175.173,443,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"OU=,O=,L=,ST=,C="
2024-09-01,81.70.34.148,443,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=csdn.net,OU=Certificate Authority,O=csdn,L=,ST=,C=CN"
2024-09-01,101.43.2.116,3389,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,07d14d16d21d21d07c42d41d00041d58c7162162b6a603d3d90a2b76865b53,7022c563de38_7022c563de38_e73b053161df,CN=10_0_4_2
2024-09-01,101.43.2.116,10086,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,07d14d16d21d21d07c42d41d00041d58c7162162b6a603d3d90a2b76865b53,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-09-01,80.64.30.50,443,AS59425 HORIZON LLC,RU,00000000000000000000000000000000000000000000000000000000000000,2166164053c1_2166164053c1_30d204a01551,"CN=failed.com,OU=dbms corp,O=v6.7,L=,ST=,C=BF"
2024-09-01,81.69.242.80,443,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"OU=,O=,L=,ST=,C="
2024-09-01,81.69.242.80,5003,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_000000000000,"CN=127.0.0.1,OU=Web Security,O=Example Inc.,L=Shanghai,ST=Shanghai,C=CN"
2024-09-01,81.69.242.80,21,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,c9d784bbb12e_c9d784bbb12e_795797892f9c,"CN=81.69.242.80,OU=BT,O=BT-PANEL,L=Dongguan,ST=Guangdong,C=CN,1.2.840.113549.1.9.1=#0c0b61646d696e4062742e636e"
2024-09-01,81.69.242.80,50050,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-09-01,106.53.181.113,25,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,7022c563de38_7022c563de38_f767e99e8a69,CN=localhost.localdomain
2024-09-01,106.53.181.113,50050,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Pwn3rs Striked,OU=AdvancedReversing,O=Pwn3rs,L=Around,ST=Over,C=There"
2024-09-01,106.53.181.113,33333,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,b757977db3a9_b757977db3a9_b06bda150783,O=Gophish
2024-09-01,106.53.181.113,3333,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,b757977db3a9_b757977db3a9_b06bda150783,O=Gophish
2024-09-01,106.53.181.113,443,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"OU=,O=,L=,ST=,C="
2024-09-01,94.20.88.63,443,AS207619 HOSTART LLC,AZ,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"OU=,O=,L=,ST=,C="
2024-09-01,94.20.88.63,8015,AS207619 HOSTART LLC,AZ,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,c9d784bbb12e_7022c563de38_cae77a3f97fd,CN=Generic Cert for WF Ovrd
2024-09-01,47.97.79.97,443,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=jquery.com,OU=Certificate Authority,O=jQuery,L=,ST=,C=US"
2024-09-01,8.219.146.174,50050,"AS45102 Alibaba (US) Technology Co., Ltd.",SG,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-09-02,83.229.127.20,443,AS139659 LUCIDACLOUD LIMITED,HK,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"OU=,O=,L=,ST=,C="
2024-09-02,83.229.127.20,50050,AS139659 LUCIDACLOUD LIMITED,HK,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Pwn3rs Striked,OU=AdvancedReversing,O=Pwn3rs,L=Around,ST=Over,C=There"
2024-09-02,114.55.250.233,4431,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=www.bing.com,OU=Microsoft IT,O=Microsoft Corporation,L=Redmond,ST=WA,C=US"
2024-09-02,124.222.15.103,50050,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Piaoliu,OU=Xiaohongshu,O=Security,L=Shanghai,ST=Shanghai,C=CN"
2024-09-02,94.232.46.54,50050,AS212482 XHOST INTERNET SOLUTIONS LP,NL,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-09-02,94.232.46.54,443,AS212482 XHOST INTERNET SOLUTIONS LP,NL,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"OU=,O=,L=,ST=,C="
2024-09-02,138.68.171.72,443,"AS14061 DigitalOcean, LLC",GB,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=jquery.com,OU=Certificate Authority,O=jQuery,L=,ST=,C=US"
2024-09-02,47.97.96.79,50055,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,07d14d16d21d21d00042d41d00041d47e4e0ae17960b2a5b4fd6107fbb0926,2166164053c1_2166164053c1_30d204a01551,"CN=*.microsoft.com,OU=Microsoft Corporation,O=Microsoft Corporation,L=Redmond,ST=WA,C=US"
2024-09-02,176.109.69.246,443,AS209024 MTS PJSC,RU,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Unknown,OU=Test Industries,O=Test Industries Inc.,L=New-York,ST=Amerika Great Again,C=US"
2024-09-02,80.66.75.53,443,AS211849 Kakharov Orinbassar Maratuly,RU,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,dc020972a4a8_9fb583da09a2_fb02ba79e164,"CN=CloudFlare Origin Certificate,OU=CloudFlare Origin CA,O=CloudFlare\, Inc."
2024-09-02,80.66.75.53,8443,AS211849 Kakharov Orinbassar Maratuly,RU,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,a97eb367370b_a97eb367370b_6984f3197a69,"CN=marvin.lynch.io,OU=optical,O=Marvin-Lynch,ST=NE,C=US,1.2.840.113549.1.9.1=#0c176f70746963616c406d617276696e2e6c796e63682e696f"
2024-09-02,80.66.75.53,33899,AS211849 Kakharov Orinbassar Maratuly,RU,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,dc020972a4a8_9fb583da09a2_fb02ba79e164,"CN=CloudFlare Origin Certificate,OU=CloudFlare Origin CA,O=CloudFlare\, Inc."
2024-09-02,47.120.48.100,7002,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,07d14d16d21d21d00042d41d00041d47e4e0ae17960b2a5b4fd6107fbb0926,2166164053c1_2166164053c1_30d204a01551,"CN=*.microsoft.com,OU=Microsoft Corporation,O=Microsoft Corporation,L=Redmond,ST=WA,C=US"
2024-09-02,101.43.198.94,443,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"OU=,O=,L=,ST=,C="
2024-09-02,101.43.198.94,24444,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-09-02,118.26.38.52,443,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,HK,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"OU=,O=,L=,ST=,C="
2024-09-02,118.26.38.52,54321,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,HK,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=www.qianxin.com,OU=北京奇安信科技有限公司,O=运维部,L=北京,ST=北京,C=CN"
2024-09-02,111.230.207.194,5004,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2bab15409345_2bab15409345_30d204a01551,"CN=*.sf-express.com,O=顺丰控股股份有限公司,L=深圳市,ST=深圳市,C=CN"
2024-09-02,111.230.207.194,443,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_000000000000,"CN=www.baidu.com,OU=BAIDU,O=BAIDU,L=BJ,ST=BJ,C=CN"
2024-09-02,39.105.161.32,443,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"OU=,O=,L=,ST=,C="
2024-09-02,47.97.79.97,443,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=jquery.com,OU=Certificate Authority,O=jQuery,L=,ST=,C=US"
2024-09-02,80.64.30.50,443,AS59425 HORIZON LLC,RU,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=failed.com,OU=dbms corp,O=v6.7,L=,ST=,C=BF"
2024-09-02,60.205.226.146,4488,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,07d14d16d21d21d07c07d14d07d21d9b2f5869a6985368a9dec764186a9175,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-09-02,60.205.226.146,3389,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,07d14d16d21d21d07c07d14d07d21d9b2f5869a6985368a9dec764186a9175,7022c563de38_7022c563de38_e73b053161df,CN=iZ3lojpd3ntdklZ
2024-09-02,80.66.75.9,443,AS211849 Kakharov Orinbassar Maratuly,RU,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,dc020972a4a8_9fb583da09a2_fb02ba79e164,"CN=CloudFlare Origin Certificate,OU=CloudFlare Origin CA,O=CloudFlare\, Inc."
2024-09-02,120.27.224.11,8443,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"OU=,O=,L=,ST=,C="
2024-09-02,111.229.187.190,8443,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=(www.qqt.com),OU=(未包含在证书中),O=(Shenzheng Tencent Computer),L=(),ST=(),C=()"
2024-09-02,80.66.75.43,443,AS211849 Kakharov Orinbassar Maratuly,RU,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,dc020972a4a8_9fb583da09a2_fb02ba79e164,"CN=CloudFlare Origin Certificate,OU=CloudFlare Origin CA,O=CloudFlare\, Inc."
2024-09-02,80.66.75.43,33899,AS211849 Kakharov Orinbassar Maratuly,RU,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,dc020972a4a8_9fb583da09a2_fb02ba79e164,"CN=CloudFlare Origin Certificate,OU=CloudFlare Origin CA,O=CloudFlare\, Inc."
2024-09-02,49.232.227.129,5003,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_000000000000,"CN=127.0.0.1,OU=Web Security,O=Example Inc.,L=Shanghai,ST=Shanghai,C=CN"
2024-09-02,49.232.227.129,50050,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-09-02,103.253.43.175,50050,AS133398 Tele Asia Limited,HK,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-09-02,103.253.43.175,443,AS133398 Tele Asia Limited,HK,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=gmail.com,OU=Google Mail,O=Google GMail,L=Mountain View,ST=CA,C=US"
2024-09-02,106.15.40.123,443,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,07d14d16d21d21d00042d41d00041d47e4e0ae17960b2a5b4fd6107fbb0926,2166164053c1_2166164053c1_30d204a01551,"OU=,O=,L=,ST=,C="
2024-09-02,107.173.140.2,65533,AS36352 HostPapa,US,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=(baidu),OU=(baiducom),O=(baidu.cc),L=(bj),ST=(bj),C=(CN)"
2024-09-02,107.173.140.2,443,AS36352 HostPapa,US,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,dc020972a4a8_9fb583da09a2_fb02ba79e164,"CN=CloudFlare Origin Certificate,OU=CloudFlare Origin CA,O=CloudFlare\, Inc."
2024-09-02,39.100.78.58,7000,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,3fd21b20d3fd3fd21c43d21b21b43d1ec49a4b64df0a9e9f328abd60285841,000000000000_000000000000_000000000000,
2024-09-02,39.100.78.58,443,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,3fd21b20d3fd3fd21c43d21b21b43d1ec49a4b64df0a9e9f328abd60285841,2166164053c1_2166164053c1_30d204a01551,"CN=Microsoft Windows,OU=MOPR,O=Microsoft Corporation,L=Redmond,ST=Washington,C=US"
2024-09-02,82.157.154.247,54321,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-09-02,150.109.21.231,995,"AS132203 Tencent Building, Kejizhongyi Avenue",SG,2ad2ad16d2ad2ad0002ad2ad2ad2adea0f89a2e5fb09e4d8e099befed92cfa,18bb16a3e548_18bb16a3e548_bf15da11f8dd,"CN=*.gdrcu.email,OU=IMAP server,emailAddress=admin@gdrcu.email"
2024-09-02,150.109.21.231,25,"AS132203 Tencent Building, Kejizhongyi Avenue",SG,2ad2ad16d2ad2ad0002ad2ad2ad2adea0f89a2e5fb09e4d8e099befed92cfa,18bb16a3e548_18bb16a3e548_bf15da11f8dd,"CN=*.gdrcu.email,OU=IMAP server,emailAddress=admin@gdrcu.email"
2024-09-02,150.109.21.231,7010,"AS132203 Tencent Building, Kejizhongyi Avenue",SG,2ad2ad16d2ad2ad0002ad2ad2ad2adea0f89a2e5fb09e4d8e099befed92cfa,18bb16a3e548_18bb16a3e548_bf15da11f8dd,"CN=*.gdrcu.email,OU=IMAP server,emailAddress=admin@gdrcu.email"
2024-09-02,150.109.21.231,7000,"AS132203 Tencent Building, Kejizhongyi Avenue",SG,2ad2ad16d2ad2ad0002ad2ad2ad2adea0f89a2e5fb09e4d8e099befed92cfa,18bb16a3e548_18bb16a3e548_bf15da11f8dd,"CN=*.gdrcu.email,OU=IMAP server,emailAddress=admin@gdrcu.email"
2024-09-02,150.109.21.231,143,"AS132203 Tencent Building, Kejizhongyi Avenue",SG,2ad2ad16d2ad2ad0002ad2ad2ad2adea0f89a2e5fb09e4d8e099befed92cfa,18bb16a3e548_18bb16a3e548_bf15da11f8dd,"CN=*.gdrcu.email,OU=IMAP server,emailAddress=admin@gdrcu.email"
2024-09-02,150.109.21.231,465,"AS132203 Tencent Building, Kejizhongyi Avenue",SG,2ad2ad16d2ad2ad0002ad2ad2ad2adea0f89a2e5fb09e4d8e099befed92cfa,18bb16a3e548_18bb16a3e548_bf15da11f8dd,"CN=*.gdrcu.email,OU=IMAP server,emailAddress=admin@gdrcu.email"
2024-09-02,150.109.21.231,443,"AS132203 Tencent Building, Kejizhongyi Avenue",SG,2ad2ad16d2ad2ad0002ad2ad2ad2adea0f89a2e5fb09e4d8e099befed92cfa,2166164053c1_2166164053c1_30d204a01551,"CN=360,OU=360,O=360,L=beijing,ST=beijing,C=bj"
2024-09-02,150.109.21.231,587,"AS132203 Tencent Building, Kejizhongyi Avenue",SG,2ad2ad16d2ad2ad0002ad2ad2ad2adea0f89a2e5fb09e4d8e099befed92cfa,18bb16a3e548_18bb16a3e548_bf15da11f8dd,"CN=*.gdrcu.email,OU=IMAP server,emailAddress=admin@gdrcu.email"
2024-09-02,150.109.21.231,993,"AS132203 Tencent Building, Kejizhongyi Avenue",SG,2ad2ad16d2ad2ad0002ad2ad2ad2adea0f89a2e5fb09e4d8e099befed92cfa,18bb16a3e548_18bb16a3e548_bf15da11f8dd,"CN=*.gdrcu.email,OU=IMAP server,emailAddress=admin@gdrcu.email"
2024-09-02,150.109.21.231,110,"AS132203 Tencent Building, Kejizhongyi Avenue",SG,2ad2ad16d2ad2ad0002ad2ad2ad2adea0f89a2e5fb09e4d8e099befed92cfa,18bb16a3e548_18bb16a3e548_bf15da11f8dd,"CN=*.gdrcu.email,OU=IMAP server,emailAddress=admin@gdrcu.email"
2024-09-02,150.109.21.231,65001,"AS132203 Tencent Building, Kejizhongyi Avenue",SG,2ad2ad16d2ad2ad0002ad2ad2ad2adea0f89a2e5fb09e4d8e099befed92cfa,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-09-02,47.238.34.37,443,"AS45102 Alibaba (US) Technology Co., Ltd.",SG,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"OU=,O=,L=,ST=,C="
2024-09-02,47.238.34.37,50050,"AS45102 Alibaba (US) Technology Co., Ltd.",US,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Pwn3rs Striked,OU=AdvancedReversing,O=Pwn3rs,L=Around,ST=Over,C=There"
2024-09-02,47.238.34.37,43080,"AS45102 Alibaba (US) Technology Co., Ltd.",SG,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,7022c563de38_7022c563de38_ae463b272b66,CN=47.238.34.37
2024-09-02,47.97.113.146,5003,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,07d14d16d21d21d00042d43d00041de5fb3038104f457d92ba02e9311512c2,2166164053c1_2166164053c1_000000000000,"CN=127.0.0.1,OU=Web Security,O=Example Inc.,L=Shanghai,ST=Shanghai,C=CN"
2024-09-02,47.97.113.146,443,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,07d14d16d21d21d00042d43d00041de5fb3038104f457d92ba02e9311512c2,2166164053c1_2166164053c1_30d204a01551,"OU=,O=,L=,ST=,C="
2024-09-02,47.113.126.194,5003,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,28d28d28d00028d00041d28d28d41dd279b0cf765af27fa62e66d7c8281124,2166164053c1_2166164053c1_000000000000,"CN=127.0.0.1,OU=Web Security,O=Example Inc.,L=Shanghai,ST=Shanghai,C=CN"
2024-09-02,47.113.126.194,3333,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,28d28d28d00028d00041d28d28d41dd279b0cf765af27fa62e66d7c8281124,b757977db3a9_b757977db3a9_b06bda150783,O=Gophish
2024-09-02,47.92.95.38,3389,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,2ad2ad16d2ad2ad00042d42d00042d47e4e0ae17960b2a5b4fd6107fbb0926,7022c563de38_7022c563de38_e73b053161df,CN=iZmmdyv79yjl6mZ
